timestamp,side,quantity,price,calculated_amount,fee,PnL,Cumulative_PnL
2024-03-15 22:22:00,1,0.00067214,97831000,65756.12834,32.87,-65788.99833999999,-45296288.966629945
2024-03-15 22:23:00,0,0.2,97800000,19560000.0,9780.0,19550220.0,-25746068.966629945
2024-03-15 22:23:00,0,0.04533152,97647000,4426486.93344,2213.24,4424273.69344,-21321795.273189947
2024-03-15 22:23:00,1,5.114e-05,97769000,4999.906660000001,2.49,-5002.39666,-21326797.669849947
2024-03-15 22:23:00,1,0.01022801,97769000,999982.3096899999,499.99,-1000482.2996899999,-22327279.969539948
2024-03-15 22:23:00,1,0.01334375,97769000,1304605.09375,652.3,-1305257.39375,-23632537.36328995
2024-03-15 22:23:00,0,0.00221484,97792000,216593.63328,108.29,216485.34328,-23416052.02000995
2024-03-15 22:23:00,0,0.00050252,97793000,49142.93836,24.57,49118.36836,-23366933.65164995
2024-03-15 22:23:00,0,0.19949748,97793000,19509457.06164,9754.72,19499702.341640003,-3867231.310009945
2024-03-15 22:30:00,1,0.00319775,97773000,312653.61075,156.32,-312809.93075,-4180041.240759945
2024-03-15 22:30:00,1,0.2,97563000,19512600.0,9756.3,-19522356.3,-23702397.540759947
2024-03-15 22:30:00,1,0.00102166,97773000,99890.76318,49.94,-99940.70318,-23802338.243939947
2024-03-15 22:30:00,1,5.131e-05,97773000,5016.73263,2.5,-5019.23263,-23807357.476569947
2024-03-15 22:31:00,0,0.05669464,97520000,5528861.2928,2764.43,5526096.8628,-18281260.61376995
2024-03-15 22:31:00,1,0.0603784,97722000,5900298.0048,2950.14,-5903248.1448,-24184508.75856995
2024-03-15 22:32:00,1,0.01747774,97734000,1708169.44116,854.08,-1709023.52116,-25893532.279729947
2024-03-15 22:32:00,1,0.05825928,97728000,5693562.91584,2846.78,-5696409.69584,-31589941.97556995
2024-03-15 22:33:00,1,0.10107373,97659000,9870759.39807,4935.37,-9875694.76807,-41465636.743639946
2024-03-15 22:33:00,1,0.03070075,97659000,2998204.54425,1499.1,-2999703.64425,-44465340.387889944
2024-03-15 22:34:00,0,2.823e-05,97660000,2756.9418,1.37,2755.5718,-44462584.81608994
2024-03-15 22:34:00,1,0.13235834,97727000,12934983.49318,6467.49,-12941450.98318,-57404035.799269944
2024-03-15 22:34:00,0,0.15697177,97660000,15329863.058200002,7664.93,15322198.128200002,-42081837.67106994
2024-03-15 22:34:00,0,0.043,97660000,4199380.0,2099.69,4197280.31,-37884557.36106994
2024-03-15 22:36:00,0,0.025105000000000002,98050000,2461545.25,1230.77,2460314.48,-35424242.88106994
2024-03-15 22:37:00,1,0.0082,98098000,804403.6000000001,402.2,-804805.8,-36229048.68106994
2024-03-15 22:37:00,1,0.00981558,98099000,962898.5824200001,481.44,-963380.02242,-37192428.70348994
2024-03-15 22:37:00,1,0.00204616,98098000,200724.20368,100.36,-200824.56368,-37393253.26716994
2024-03-15 22:38:00,1,0.0811,98090000,7955099.000000001,3977.54,-7959076.540000001,-45352329.80716994
2024-03-15 22:58:00,0,0.03,98681000,2960430.0,1480.21,2958949.79,-42393380.01716994
2024-03-15 22:58:00,0,0.1466,98681000,14466634.600000001,7233.31,14459401.290000001,-27933978.72716994
2024-03-15 22:58:00,0,0.2,98683000,19736600.0,9868.3,19726731.7,-8207247.027169939
2024-03-15 22:58:00,0,0.0234,98681000,2309135.4,1154.56,2307980.84,-5899266.187169939
2024-03-15 23:01:00,1,0.02579394,98889000,2550736.93266,1275.36,-2552012.29266,-8451278.47982994
2024-03-15 23:01:00,1,0.00505581,98889000,499963.99509,249.98,-500213.97508999996,-8951492.45491994
2024-03-15 23:01:00,1,0.00993152,98889000,982118.0812799999,491.05,-982609.13128,-9934101.58619994
2024-03-15 23:02:00,1,0.03368949,98808000,3328791.1279200003,1664.39,-3330455.5179200005,-13264557.10411994
2024-03-15 23:02:00,1,0.00504729,99042000,499893.69618,249.94,-500143.63618000003,-13764700.74029994
2024-03-15 23:02:00,1,0.10096726,99042000,9999999.36492,4999.99,-10004999.35492,-23769700.09521994
2024-03-15 23:02:00,1,0.01182358,98931000,1169718.59298,584.85,-1170303.44298,-24940003.53819994
2024-03-15 23:02:00,1,0.00977952,98931000,967497.69312,483.74,-967981.43312,-25907984.97131994
2024-03-15 23:02:00,1,0.00477579,98949000,472559.64471,236.27,-472795.91471000004,-26380780.88602994
2024-03-15 23:02:00,1,0.00606372,98949000,599999.03028,299.99,-600299.0202799999,-26981079.90630994
2024-03-15 23:02:00,1,3.18e-05,98896000,3144.8928,1.57,-3146.4628000000002,-26984226.36910994
2024-03-15 23:02:00,1,0.00091451,98808000,90360.90408,45.18,-90406.08407999999,-27074632.45318994
2024-03-15 23:02:00,1,0.00303348,98808000,299732.09184,149.86,-299881.95184,-27374514.405029938
2024-03-15 23:02:00,1,0.00101206,98808000,99999.62448,49.99,-100049.61448,-27474564.019509938
2024-03-15 23:02:00,1,0.02064929,98808000,2040315.04632,1020.15,-2041335.1963199999,-29515899.21582994
2024-03-15 23:04:00,1,0.00441608,98886000,436688.48688000004,218.34,-436906.82688000007,-29952806.04270994
2024-03-15 23:07:00,0,0.01656392,98354000,1629127.7876799998,814.56,1628313.2276799998,-28324492.815029938
2024-03-15 23:09:00,1,0.04107167,98279000,4036482.65593,2018.24,-4038500.89593,-32362993.710959937
2024-03-15 23:09:00,0,0.2,98250000,19650000.0,9825.0,19640175.0,-12722818.710959937
2024-03-15 23:09:00,1,0.00054205,98279000,53272.131949999995,26.63,-53298.76194999999,-12776117.472909937
2024-03-15 23:10:00,0,0.0599,98502000,5900269.8,2950.13,5897319.67,-6878797.802909937
2024-03-15 23:10:00,1,0.00528894,98576000,521362.54944,260.68,-521623.22943999997,-7400421.032349937
2024-03-15 23:10:00,0,0.00443017,98502000,436380.60533999995,218.19,436162.41533999995,-6964258.617009937
2024-03-15 23:10:00,0,0.014943999999999999,98502000,1472013.8879999998,736.0,1471277.8879999998,-5492980.7290099375
2024-03-15 23:10:00,0,0.01150919,98501000,1133666.72419,566.83,1133099.89419,-4359880.834819937
2024-03-15 23:10:00,1,0.2,98515000,19703000.0,9851.5,-19712851.5,-24072732.334819935
2024-03-15 23:10:00,1,0.053646000000000006,98572000,5287993.512000001,2643.99,-5290637.502000001,-29363369.836819936
2024-03-15 23:10:00,1,0.00107762,98576000,106227.46912000001,53.11,-106280.57912000001,-29469650.415939935
2024-03-15 23:10:00,1,0.00030434,98572000,29999.40248,14.99,-30014.392480000002,-29499664.808419935
2024-03-15 23:11:00,1,0.12608485,98611000,12433353.14335,6216.67,-12439569.81335,-41939234.621769935
2024-03-15 23:11:00,1,0.0364,98570000,3587948.0,1793.97,-3589741.97,-45528976.59176993
2024-03-15 23:15:00,0,0.2,98198000,19639600.0,9819.8,19629780.2,-25899196.391769934
2024-03-15 23:15:00,0,0.2,98178000,19635600.0,9817.8,19625782.2,-6273414.191769935
2024-03-15 23:15:00,1,0.0015872,98343000,156090.0096,78.04,-156168.0496,-6429582.241369935
2024-03-15 23:15:00,1,0.18990051,98343000,18675385.85493,9337.69,-18684723.54493,-25114305.786299936
2024-03-15 23:15:00,1,0.00490527,98279000,482085.03033,241.04,-482326.07032999996,-25596631.856629938
2024-03-15 23:15:00,1,0.01550293,98279000,1523612.45747,761.8,-1524374.25747,-27121006.11409994
2024-03-15 23:20:00,1,0.11064348,98383000,10885437.49284,5442.71,-10890880.20284,-38011886.316939935
2024-03-15 23:21:00,1,0.00186436,98448000,183542.51328,91.77,-183634.28328,-38195520.600219935
2024-03-15 23:21:00,1,0.00223564,98448000,220094.28672,110.04,-220204.32672,-38415724.926939934
2024-03-15 23:21:00,1,0.00308478,98385000,303496.08030000003,151.74,-303647.8203,-38719372.74723993
2024-03-15 23:21:00,1,0.00507994,98385000,499789.8969,249.89,-500039.7869,-39219412.53413993
2024-03-15 23:21:00,1,0.00030481,98421000,29999.705009999998,14.99,-30014.69501,-39249427.22914993
2024-03-15 23:21:00,1,0.00050437,98389000,49624.45993,24.81,-49649.269929999995,-39299076.49907993
2024-03-15 23:21:00,1,0.04726172,98389000,4650033.36908,2325.01,-4652358.379079999,-43951434.878159925
2024-03-15 23:21:00,1,0.01709368,98385000,1681761.7068,840.88,-1682602.5868,-45634037.46495993
2024-03-15 23:27:00,0,0.04114294,98578000,4055788.73932,2027.89,4053760.84932,-41580276.615639925
2024-03-15 23:27:00,1,0.00505994,98677000,499299.69937999995,249.64,-499549.33937999996,-42079825.95501993
2024-03-15 23:27:00,1,0.02702651,98672000,2666759.79472,1333.37,-2668093.1647200002,-44747919.11973993
2024-03-15 23:28:00,1,0.0091,98670000,897897.0,448.94,-898345.94,-45646265.059739925
2024-03-15 23:30:00,0,0.00154893,98405000,152422.45665,76.21,152346.24665000002,-45493918.81308992
2024-03-15 23:30:00,0,0.00100949,98469000,99403.47081,49.7,99353.77081,-45394565.04227992
2024-03-15 23:31:00,1,0.0025,98498000,246245.0,123.12,-246368.12,-45640933.16227992
2024-03-15 23:33:00,0,0.03056007,98256000,3002710.23792,1501.35,3001208.88792,-42639724.27435992
2024-03-15 23:33:00,1,0.02021788,98399000,1989419.17412,994.7,-1990413.87412,-44630138.148479916
2024-03-15 23:33:00,1,5.172e-05,98399000,5089.19628,2.54,-5091.73628,-44635229.88475992
2024-03-15 23:33:00,0,0.01,98316000,983160.0,491.58,982668.42,-43652561.464759916
2024-03-15 23:33:00,1,0.01518205,98425000,1494293.27125,747.14,-1495040.41125,-45147601.87600992
2024-03-15 23:33:00,1,0.00031544,98408000,31041.81952,15.52,-31057.33952,-45178659.21552992
2024-03-15 23:33:00,1,5.08e-05,98408000,4999.1264,2.49,-5001.6164,-45183660.83192992
2024-03-15 23:33:00,1,0.00151231,98408000,148823.40248,74.41,-148897.81248,-45332558.644409925
2024-03-15 23:33:00,1,0.00322145,98408000,317016.4516,158.5,-317174.9516,-45649733.596009925
2024-03-15 23:42:00,1,0.12373919,98606000,12201426.56914,6100.71,-12207527.279140001,-57857260.87514993
2024-03-15 23:42:00,1,0.00101413,98606000,99999.30278,49.99,-100049.29278,-57957310.167929925
2024-03-15 23:42:00,1,0.00083071,98606000,81912.99026,40.95,-81953.94026,-58039264.108189926
2024-03-15 23:42:00,1,0.05727043,98606000,5647208.020579999,2823.6,-5650031.620579999,-63689295.72876993
2024-03-15 23:42:00,0,0.042036800000000006,98495000,4140414.6160000004,2070.2,4138344.416,-59550951.31276993
2024-03-15 23:42:00,0,0.2,98496000,19699200.0,9849.6,19689350.4,-39861600.91276993
2024-03-15 23:42:00,0,0.14256505,98495000,14041944.59975,7020.97,14034923.629749998,-25826677.28301993
2024-03-15 23:45:00,1,0.00251829,98573000,248235.40016999998,124.11,-248359.51016999997,-26075036.79318993
2024-03-15 23:45:00,1,0.00292763,98573000,288585.27199,144.29,-288729.56198999996,-26363766.355179932
2024-03-15 23:45:00,1,0.00344322,98573000,339408.52506,169.7,-339578.22506,-26703344.580239933
2024-03-15 23:54:00,1,0.034,98792000,3358928.0000000005,1679.46,-3360607.4600000004,-30063952.040239934
2024-03-15 23:54:00,1,0.00010109,98792000,9986.88328,4.99,-9991.87328,-30073943.913519934
2024-03-15 23:54:00,1,0.0064,98792000,632268.8,316.13,-632584.93,-30706528.843519934
2024-03-15 23:54:00,1,0.0005485,98792000,54187.412000000004,27.09,-54214.502,-30760743.345519934
2024-03-15 23:54:00,1,0.02015542,98792000,1991194.25264,995.59,-1992189.8426400002,-32752933.188159935
2024-03-15 23:54:00,1,0.00153831,98792000,151972.72152,75.98,-152048.70152,-32904981.889679935
2024-03-15 23:56:00,1,0.04289767,98898000,4242493.767659999,2121.24,-4244615.00766,-37149596.89733993
2024-03-15 23:56:00,1,0.0873,98900000,8633970.0,4316.98,-8638286.98,-45787883.87733993
2024-03-16 00:01:00,0,0.00020243,98871000,20014.45653,10.0,20004.45653,-45767879.42080993
2024-03-16 00:01:00,0,0.01924645,98872000,1902935.0043999997,951.46,1901983.5443999998,-43865895.87640993
2024-03-16 00:02:00,1,0.0194,98988000,1920367.2,960.18,-1921327.38,-45787223.256409936
2024-03-16 00:02:00,0,0.2,98908000,19781600.0,9890.8,19771709.2,-26015514.056409936
2024-03-16 00:03:00,0,0.00970519,98909000,959930.63771,479.96,959450.6777100001,-25056063.378699936
2024-03-16 00:03:00,0,0.166,98913000,16419558.0,8209.77,16411348.23,-8644715.148699936
2024-03-16 00:03:00,0,0.0243372,98909000,2407168.1148,1203.58,2405964.5348,-6238750.613899935
2024-03-16 00:05:00,1,0.0027,98989000,267270.3,133.63,-267403.93,-6506154.543899935
2024-03-16 00:05:00,1,0.06014226,98989000,5953422.17514,2976.71,-5956398.88514,-12462553.429039935
2024-03-16 00:05:00,1,0.00504902,98989000,499797.44078000006,249.89,-500047.3307800001,-12962600.759819934
2024-03-16 00:05:00,1,0.00425605,98989000,421302.13344999996,210.65,-421512.78345,-13384113.543269934
2024-03-16 00:05:00,1,0.005,98989000,494945.0,247.47,-495192.47,-13879306.013269935
2024-03-16 00:05:00,1,0.0009799,98989000,96999.32109999999,48.49,-97047.81109999999,-13976353.824369935
2024-03-16 00:05:00,1,0.00131154,98990000,129829.3446,64.91,-129894.2546,-14106248.078969935
2024-03-16 00:05:00,1,0.0030305999999999996,98990000,299999.094,149.99,-300149.084,-14406397.162969936
2024-03-16 00:05:00,1,6.059e-05,98990000,5997.8041,2.99,-6000.7941,-14412397.957069935
2024-03-16 00:05:00,1,0.05921177,98990000,5861373.1123,2930.68,-5864303.7923,-20276701.749369934
2024-03-16 00:05:00,1,0.057124699999999994,98990000,5654774.052999999,2827.38,-5657601.432999999,-25934303.182369933
2024-03-16 00:08:00,0,0.0018,98842000,177915.6,88.95,177826.65,-25756476.532369934
2024-03-16 00:10:00,1,0.04578809,98963000,4531326.75067,2265.66,-4533592.41067,-30290068.943039935
2024-03-16 00:11:00,1,0.00471955,98948000,466990.0334,233.49,-467223.5234,-30757292.466439936
2024-03-16 00:15:00,1,0.11968695,99181000,11870671.38795,5935.33,-11876606.71795,-42633899.184389934
2024-03-16 00:15:00,1,0.02503718,99181000,2483212.54958,1241.6,-2484454.14958,-45118353.333969936
2024-03-16 00:15:00,1,0.00777587,99181000,771218.56247,385.6,-771604.16247,-45889957.496439934
2024-03-16 00:26:00,0,0.2,99027000,19805400.0,9902.7,19795497.3,-26094460.196439933
2024-03-16 00:29:00,1,0.03036969,99198000,3012612.50862,1506.3,-3014118.80862,-29108579.00505993
2024-03-16 00:29:00,1,0.14553031,99198000,14436315.69138,7218.15,-14443533.84138,-43552112.84643993
2024-03-16 00:29:00,1,0.00070557,99199000,69991.83843,34.99,-70026.82843000001,-43622139.674869925
2024-03-16 00:29:00,1,7.552e-05,99199000,7491.5084799999995,3.74,-7495.248479999999,-43629634.923349924
2024-03-16 00:29:00,1,0.001,99199000,99199.0,49.59,-99248.59,-43728883.51334993
2024-03-16 00:29:00,1,0.00099951,99199000,99150.39248999998,49.57,-99199.96248999999,-43828083.47583993
2024-03-16 00:29:00,1,0.00386313,99199000,383218.63287000003,191.6,-383410.23287,-44211493.708709925
2024-03-16 00:29:00,1,0.01745808,99199000,1731824.07792,865.91,-1732689.98792,-45944183.69662993
2024-03-16 00:41:00,0,0.00080385,98766000,79393.0491,39.69,79353.3591,-45864830.33752993
2024-03-16 00:46:00,1,0.0008,98899000,79119.2,39.55,-79158.75,-45943989.08752993
2024-03-16 01:06:00,0,0.01408038,98289000,1383946.46982,691.97,1383254.49982,-44560734.587709926
2024-03-16 01:06:00,0,0.00688798,98289000,677012.66622,338.5,676674.16622,-43884060.421489924
2024-03-16 01:06:00,1,0.01928055,98233000,1893986.2681500001,946.99,-1894933.2581500001,-45778993.67963992
2024-03-16 01:07:00,0,0.14389873,98138000,14121933.56474,7060.96,14114872.60474,-31664121.07489992
2024-03-16 01:07:00,0,0.05610127,98138000,5505666.43526,2752.83,5502913.60526,-26161207.46963992
2024-03-16 01:08:00,1,0.00198663,98260000,195206.26380000002,97.6,-195303.86380000002,-26356511.33343992
2024-03-16 01:08:00,1,0.00439661,98260000,432010.89859999996,216.0,-432226.89859999996,-26788738.23203992
2024-03-16 01:08:00,1,0.06915874,98260000,6795537.7924,3397.76,-6798935.552399999,-33587673.78443992
2024-03-16 01:08:00,1,0.00347654,98249000,341566.57846,170.78,-341737.35846,-33929411.14289992
2024-03-16 01:08:00,1,0.05095022,98249000,5005808.164779999,2502.9,-5008311.06478,-38937722.20767992
2024-03-16 01:08:00,1,0.00013029,98249000,12800.86221,6.4,-12807.262209999999,-38950529.46988992
2024-03-16 01:08:00,0,0.00485277,98254000,476804.06358,238.4,476565.66358,-38473963.806309916
2024-03-16 01:08:00,1,0.0764,98373000,7515697.199999999,3757.84,-7519455.039999999,-45993418.846309915
2024-03-16 01:10:00,0,0.02881012,98039000,2824515.3546800003,1412.25,2823103.1046800003,-43170315.74162991
2024-03-16 01:10:00,0,0.34568395,98039000,33890508.774050005,16945.25,33873563.524050005,-9296752.217579909
2024-03-16 01:10:00,1,0.00643137,98187000,631476.9261899999,315.73,-631792.6561899999,-9928544.87376991
2024-03-16 01:10:00,0,0.01031513,98039000,1011285.0300700001,505.64,1010779.3900700001,-8917765.483699908
2024-03-16 01:10:00,0,0.00650245,98038000,637487.1931,318.74,637168.4531,-8280597.030599909
2024-03-16 01:10:00,0,0.008690799999999999,98039000,852037.3411999999,426.01,851611.3311999999,-7428985.699399909
2024-03-16 01:11:00,0,0.0064,98155000,628192.0,314.09,627877.91,-6801107.789399909
2024-03-16 01:11:00,1,0.17619483,98217000,17305327.61811,8652.66,-17313980.27811,-24115088.067509912
2024-03-16 01:11:00,1,0.02380517,98217000,2338072.38189,1169.03,-2339241.4118899996,-26454329.479399912
2024-03-16 01:14:00,1,0.01149261,98191000,1128470.86851,564.23,-1129035.09851,-27583364.577909913
2024-03-16 01:15:00,0,0.00528844,98138000,518996.92472,259.49,518737.43472,-27064627.143189915
2024-03-16 01:15:00,0,0.00520091,98138000,510406.90558,255.2,510151.70558,-26554475.437609915
2024-03-16 01:15:00,0,0.00183148,98138000,179737.78423999998,89.86,179647.92424,-26374827.513369914
2024-03-16 01:17:00,1,0.05082876,98410000,5002058.2716,2501.02,-5004559.291599999,-31379386.804969914
2024-03-16 01:17:00,1,0.06684156,98410000,6577877.9196,3288.93,-6581166.849599999,-37960553.65456992
2024-03-16 01:19:00,1,0.03951,98038000,3873481.3800000004,1936.74,-3875418.1200000006,-41835971.774569914
2024-03-16 01:19:00,1,0.02816049,98274000,2767443.99426,1383.72,-2768827.7142600003,-44604799.48882991
2024-03-16 01:19:00,1,0.00777148,98050000,761993.614,380.99,-762374.6039999999,-45367174.09282991
2024-03-16 01:19:00,1,0.00010176,98038000,9976.346880000001,4.98,-9981.32688,-45377155.41970991
2024-03-16 01:20:00,0,0.2,98054000,19610800.0,9805.4,19600994.6,-25776160.819709912
2024-03-16 01:20:00,1,0.00282749,98140000,277489.86860000005,138.74,-277628.60860000004,-26053789.428309914
2024-03-16 01:21:00,0,0.01,98146000,981460.0,490.73,980969.27,-25072820.158309914
2024-03-16 01:21:00,0,5.05e-05,98146000,4956.3730000000005,2.47,4953.903,-25067866.255309913
2024-03-16 01:21:00,1,0.07993111,98259000,7853950.93749,3926.97,-7857877.90749,-32925744.162799913
2024-03-16 01:21:00,0,0.00147505,98143000,144765.83215,72.38,144693.45215,-32781050.710649915
2024-03-16 01:21:00,0,0.00375111,98143000,368145.18873,184.07,367961.11873,-32413089.591919914
2024-03-16 01:21:00,1,0.1401,98356000,13779675.6,6889.83,-13786565.43,-46199655.02191991
2024-03-16 01:22:00,0,0.02972198,98179000,2918074.2744199997,1459.03,2916615.24442,-43283039.777499914
2024-03-16 01:23:00,0,0.16823506,98180000,16517318.1908,8258.65,16509059.5408,-26773980.236699916
2024-03-16 01:24:00,1,0.02840832,98221000,2790293.59872,1395.14,-2791688.7387200003,-29565668.975419916
2024-03-16 01:24:00,1,0.07926931,98206000,7784721.85786,3892.36,-7788614.21786,-37354283.193279915
2024-03-16 01:26:00,1,0.0903,98286000,8875225.8,4437.61,-8879663.41,-46233946.60327992
2024-03-16 01:27:00,0,0.00402841,98249000,395787.25408999994,197.89,395589.36408999993,-45838357.239189915
2024-03-16 01:28:00,1,4.21e-06,98394000,414.23874,0.2,-414.43874,-45838771.677929915
2024-03-16 01:30:00,1,0.004,98286000,393144.0,196.57,-393340.57,-46232112.247929916
2024-03-16 01:30:00,0,0.2,98083000,19616600.0,9808.3,19606791.7,-26625320.547929917
2024-03-16 01:30:00,1,0.00089034,98288000,87509.73792,43.75,-87553.48792,-26712874.035849918
2024-03-16 01:30:00,1,0.00508449,98288000,499744.35312,249.87,-499994.22312,-27212868.258969918
2024-03-16 01:30:00,1,0.00050862,98288000,49991.24256,24.99,-50016.23256,-27262884.49152992
2024-03-16 01:31:00,1,0.00203483,98288000,199999.37104,99.99,-200099.36104,-27462983.85256992
2024-03-16 01:31:00,1,0.02544011,98270000,2499999.6097,1249.99,-2501249.5997,-29964233.45226992
2024-03-16 01:31:00,1,0.02174615,98260000,2136776.699,1068.38,-2137845.079,-32102078.53126992
2024-03-16 01:35:00,1,0.05753945,98243000,5652848.18635,2826.42,-5655674.60635,-37757753.13761992
2024-03-16 01:38:00,1,0.0797177,98288000,7835293.2976,3917.64,-7839210.9376,-45596964.07521992
2024-03-16 01:38:00,1,0.007082300000000001,98288000,696105.1024000001,348.05,-696453.1524000001,-46293417.22761992
2024-03-16 01:39:00,0,0.10318554,98345000,10147781.931300001,5073.89,10142708.0413,-36150709.186319925
2024-03-16 01:39:00,1,0.00507629,98488000,499953.64952,249.97,-500203.61951999995,-36650912.805839926
2024-03-16 01:39:00,1,0.09812371,98488000,9664007.950480001,4832.0,-9668839.950480001,-46319752.756319925
2024-03-16 01:47:00,0,0.01408915,98450000,1387076.8175,693.53,1386383.2874999999,-44933369.46881992
2024-03-16 01:47:00,0,0.09253205,98412000,9106264.104600001,4553.13,9101710.9746,-35831658.49421992
2024-03-16 01:47:00,0,0.005578499999999999,98416000,549013.656,274.5,548739.156,-35282919.33821992
2024-03-16 01:48:00,0,0.01773315,98418000,1745261.1567,872.63,1744388.5267,-33538530.811519917
2024-03-16 01:50:00,1,0.00071224,98281000,69999.65944,34.99,-70034.64944000001,-33608565.46095992
2024-03-16 01:50:00,1,0.00508658,98342000,500224.45036,250.11,-500474.56036,-34109040.02131992
2024-03-16 01:50:00,1,0.00484595,98342000,476560.4149,238.28,-476798.6949,-34585838.71621992
2024-03-16 01:50:00,1,5.084e-05,98342000,4999.7072800000005,2.49,-5002.19728,-34590840.913499914
2024-03-16 01:52:00,1,0.021,98246000,2063166.0000000002,1031.58,-2064197.5800000003,-36655038.49349991
2024-03-16 01:52:00,1,0.05211995,98246000,5120576.6077,2560.28,-5123136.8877,-41778175.38119991
2024-03-16 01:53:00,1,0.0461,98346000,4533750.600000001,2266.87,-4536017.470000001,-46314192.85119991
2024-03-16 02:07:00,0,0.00051019,98003000,50000.15057,25.0,49975.15057,-46264217.70062991
2024-03-16 02:07:00,0,0.18258502,98004000,17894062.300079998,8947.03,17885115.270079996,-28379102.430549916
2024-03-16 02:07:00,0,0.03309521,97971000,3242370.81891,1621.18,3240749.6389099997,-25138352.791639917
2024-03-16 02:07:00,0,0.01690479,98004000,1656737.03916,828.36,1655908.6791599998,-23482444.112479918
2024-03-16 02:08:00,1,0.0010206,97969000,99987.1614,49.99,-100037.1514,-23582481.263879918
2024-03-16 02:08:00,1,0.01529672,97969000,1498604.36168,749.3,-1499353.6616800001,-25081834.92555992
2024-03-16 02:09:00,1,0.027564699999999998,98150000,2705475.3049999997,1352.73,-2706828.0349999997,-27788662.96055992
2024-03-16 02:09:00,1,0.00050942,98150000,49999.573000000004,24.99,-50024.563,-27838687.52355992
2024-03-16 02:10:00,0,0.00254564,97975000,249409.079,124.7,249284.379,-27589403.14455992
2024-03-16 02:11:00,1,0.0015327,98065000,150304.2255,75.15,-150379.3755,-27739782.52005992
2024-03-16 02:11:00,1,0.00210055,98062000,205984.1341,102.99,-206087.1241,-27945869.64415992
2024-03-16 02:11:00,1,0.01019596,98066000,999877.0133600001,499.93,-1000376.9433600002,-28946246.58751992
2024-03-16 02:12:00,1,0.01017,98063000,997300.7100000001,498.65,-997799.3600000001,-29944045.94751992
2024-03-16 02:12:00,1,0.00150832,98063000,147910.38416000002,73.95,-147984.33416000003,-30092030.28167992
2024-03-16 02:12:00,1,0.00850233,98063000,833763.9867900001,416.88,-834180.8667900001,-30926211.14846992
2024-03-16 02:12:00,1,0.01894241,98065000,1857587.43665,928.79,-1858516.22665,-32784727.37511992
2024-03-16 02:12:00,1,0.01587408,98065000,1556691.6552,778.34,-1557469.9952,-34342197.37031992
2024-03-16 02:12:00,1,0.00259212,98065000,254196.24779999998,127.09,-254323.33779999998,-34596520.70811992
2024-03-16 02:14:00,1,0.06363227,98142000,6244998.24234,3122.49,-6248120.732340001,-40844641.44045992
2024-03-16 02:14:00,1,0.02876773,98142000,2823322.55766,1411.66,-2824734.21766,-43669375.658119924
2024-03-16 02:14:00,1,0.0016,98142000,157027.2,78.51,-157105.71000000002,-43826481.368119925
2024-03-16 02:14:00,1,0.02,98142000,1962840.0,981.42,-1963821.42,-45790302.78811993
2024-03-16 02:14:00,1,5.094e-05,98142000,4999.35348,2.49,-5001.8434799999995,-45795304.631599925
2024-03-16 02:14:00,1,0.00496469,98142000,487244.60598,243.62,-487488.22598,-46282792.857579924
2024-03-16 02:14:00,1,0.00079441,98142000,77964.98621999999,38.98,-78003.96621999999,-46360796.82379992
2024-03-16 02:17:00,0,0.05874622,98261000,5772462.32342,2886.23,5769576.09342,-40591220.730379924
2024-03-16 02:17:00,0,0.002,98261000,196522.0,98.26,196423.74,-40394796.99037992
2024-03-16 02:17:00,1,0.02317324,98344000,2278949.11456,1139.47,-2280088.5845600003,-42674885.57493992
2024-03-16 02:17:00,1,0.00101683,98344000,99999.12952,49.99,-100049.11952000001,-42774934.69445992
2024-03-16 02:17:00,1,0.03650993,98344000,3590532.55592,1795.26,-3592327.81592,-46367262.510379925
2024-03-16 02:20:00,0,0.02182534,98165000,2142484.5011,1071.24,2141413.2611,-44225849.249279924
2024-03-16 02:20:00,0,5.253e-05,98163000,5156.50239,2.57,5153.93239,-44220695.31688993
2024-03-16 02:22:00,1,0.00121632,98307000,119572.77023999998,59.78,-119632.55023999998,-44340327.86712993
2024-03-16 02:22:00,1,0.00168218,98307000,165370.06926,82.68,-165452.74925999998,-44505780.61638993
2024-03-16 02:22:00,1,0.01015,98307000,997816.0499999999,498.9,-998314.95,-45504095.56638993
2024-03-16 02:22:00,1,4.408e-05,98307000,4333.37256,2.16,-4335.53256,-45508431.09894993
2024-03-16 02:22:00,1,0.00208137,98307000,204613.24059,102.3,-204715.54059,-45713146.639539935
2024-03-16 02:22:00,1,0.00512605,98307000,503926.59735,251.96,-504178.55735,-46217325.19688994
2024-03-16 02:22:00,1,0.0016,98307000,157291.2,78.64,-157369.84000000003,-46374695.03688994
2024-03-16 02:35:00,0,6.11e-05,98248000,6002.952799999999,3.0,5999.952799999999,-46368695.08408994
2024-03-16 02:35:00,0,0.00454514,98248000,446550.91471999994,223.27,446327.6447199999,-45922367.43936994
2024-03-16 02:35:00,0,6.109e-05,98248000,6001.97032,3.0,5998.97032,-45916368.46904994
2024-03-16 02:36:00,0,0.2,98291000,19658200.0,9829.1,19648370.9,-26267997.56904994
2024-03-16 02:37:00,1,0.00415972,98476000,409632.58672,204.81,-409837.39672,-26677834.96576994
2024-03-16 02:37:00,1,6.091e-05,98476000,5998.173159999999,2.99,-6001.163159999999,-26683836.12892994
