timestamp|side|price|quantity|calculated_amount|fee|PnL|cumulative_PnL|current_quantity
2024-03-15 13:03:00|1|98726000|0.00024219|23910.449940000002|11.95|23898.49994|6833206.971419963|-0.053393579999999365
2024-03-15 13:03:00|1|98726000|0.001|98726.0|49.36|98676.64|6931883.611419963|-0.054393579999999365
2024-03-15 13:03:00|1|98726000|0.00506452|499999.80152000004|249.99|499749.81152000005|7431633.422939963|-0.05945809999999937
2024-03-15 13:03:00|1|98726000|0.01012812|999908.7751199999|499.95|999408.8251199999|8431042.248059962|-0.06958621999999937
2024-03-15 13:03:00|1|98726000|0.12431235|12272861.0661|6136.43|12266724.6361|20697766.88415996|-0.19389856999999938
2024-03-15 13:03:00|1|98726000|0.00278938|275384.32988000003|137.69|275246.63988000003|20973013.52403996|-0.1966879499999994
2024-03-15 13:03:00|1|98726000|0.00198566|196036.26916000003|98.01|195938.25916000002|21168951.783199962|-0.1986736099999994
2024-03-15 13:03:00|1|98724000|0.05087704|5022784.89696|2511.39|5020273.50696|26189225.290159963|-0.24955064999999937
2024-03-15 13:03:00|1|98724000|0.01012|999086.88|499.54|998587.34|27187812.630159963|-0.2596706499999994
2024-03-15 13:03:00|1|98724000|0.00227069|224171.59956|112.08|224059.51956000002|27411872.149719965|-0.2619413399999994
2024-03-15 13:03:00|1|98724000|0.03968488|3917850.09312|1958.92|3915891.17312|31327763.322839964|-0.3016262199999994
2024-03-15 13:03:00|1|98719000|0.001|98719.0|49.35|98669.65|31426432.972839963|-0.3026262199999994
2024-03-15 13:03:00|1|98719000|0.00101181|99884.87138999999|49.94|99834.93138999998|31526267.90422996|-0.3036380299999994
2024-03-15 13:03:00|1|98726000|0.00129565|127914.3419|63.95|127850.3919|31654118.29612996|-0.3049336799999994
2024-03-15 13:03:00|1|98732000|0.04194687|4141498.3688399997|2070.74|4139427.6288399994|35793545.92496996|-0.3468805499999994
2024-03-15 13:03:00|1|98732000|0.01230866|1215258.6191200002|607.62|1214650.99912|37008196.92408995|-0.3591892099999994
2024-03-15 13:03:00|1|98732000|0.0005064000000000001|49997.88480000001|24.99|49972.89480000001|37058169.81888995|-0.35969560999999944
2024-03-15 13:03:00|0|98600000|0.00422007|416098.902|208.04|-416306.942|36641862.87688995|-0.3554755399999994
2024-03-15 13:03:00|0|98600000|0.00052084|51354.82399999999|25.67|-51380.49399999999|36590482.38288995|-0.3549546999999994
2024-03-15 13:03:00|0|98600000|0.01427|1407022.0|703.51|-1407725.51|35182756.87288995|-0.3406846999999994
2024-03-15 13:03:00|0|98600000|0.09199678|9070882.508|4535.44|-9075417.947999999|26107338.924889952|-0.2486879199999994
2024-03-15 13:03:00|0|98600000|0.00507176|500075.53599999996|250.03|-500325.566|25607013.358889952|-0.2436161599999994
2024-03-15 13:03:00|0|98600000|0.08392055|8274566.2299999995|4137.28|-8278703.51|17328309.848889954|-0.15969560999999938
2024-03-15 13:03:00|0|98600000|0.01427|1407022.0|703.51|-1407725.51|15920584.338889955|-0.14542560999999937
2024-03-15 13:03:00|0|98601000|0.00641353|632380.47153|316.19|-632696.6615299999|15287887.677359955|-0.13901207999999937
2024-03-15 13:03:00|0|98601000|0.01067778|1052839.78578|526.41|-1053366.19578|14234521.481579956|-0.12833429999999937
2024-03-15 13:03:00|0|98601000|0.00599164|590781.69564|295.39|-591077.0856400001|13643444.395939955|-0.12234265999999937
2024-03-15 13:03:00|0|98601000|0.1|9860100.0|4930.05|-9865030.05|3778414.3459399547|-0.022342659999999362
2024-03-15 13:03:00|0|98601000|0.01772331|1747536.08931|873.76|-1748409.84931|2030004.4966299548|-0.004619349999999363
2024-03-15 13:03:00|0|98601000|0.03054232|3011503.2943200003|1505.75|-3013009.0443200003|-983004.5476900456|0.02592297000000064
2024-03-15 13:03:00|0|98601000|0.014280000000000001|1408022.28|704.01|-1408726.29|-2391730.8376900456|0.04020297000000064
2024-03-15 13:03:00|1|98732000|0.00995857|983229.53324|491.61|982737.92324|-1408992.9144500457|0.030244400000000643
2024-03-15 13:03:00|1|98732000|0.01974125|1949093.0949999997|974.54|1948118.5549999997|539125.640549954|0.010503150000000645
2024-03-15 13:03:00|1|98719000|0.01058819|1045255.52861|522.62|1044732.90861|1583858.549159954|-8.503999999935619e-05
2024-03-15 13:03:00|0|98601000|0.00010142|10000.11342|5.0|-10005.11342|1573853.435739954|1.6380000000643815e-05
2024-03-15 13:05:00|1|97965000|0.04699304|4603673.1636|2301.83|4601371.3336|6175224.769339954|-0.04697665999999936
2024-03-15 13:05:00|0|97773000|0.2|19554600.0|9777.3|-19564377.3|-13389152.530660048|0.15302334000000065
2024-03-15 13:05:00|0|97774000|0.0005|48887.0|24.44|-48911.44|-13438063.970660048|0.15352334000000065
2024-03-15 13:05:00|0|97774000|0.08396027|8209131.43898|4104.56|-8213235.99898|-21651299.969640046|0.23748361000000065
2024-03-15 13:05:00|1|97965000|5.018e-05|4915.883699999999|2.45|4913.4337|-21646386.535940047|0.23743343000000064
2024-03-15 13:05:00|1|97965000|0.00084738|83013.5817|41.5|82972.0817|-21563414.454240046|0.23658605000000063
2024-03-15 13:05:00|1|97965000|0.00102077|99999.73305000001|49.99|99949.74305|-21463464.711190045|0.23556528000000063
2024-03-15 13:05:00|1|97965000|0.00102628|100539.52020000001|50.26|100489.26020000002|-21362975.450990044|0.23453900000000064
2024-03-15 13:06:00|0|97800000|0.01798031|1758474.318|879.23|-1759353.548|-23122328.998990044|0.2525193100000006
2024-03-15 13:06:00|0|97824000|0.00203713|199280.20512|99.64|-199379.84512|-23321708.844110046|0.2545564400000006
2024-03-15 13:06:00|0|97824000|0.00106256|103943.86944|51.97|-103995.83944|-23425704.683550045|0.2556190000000006
2024-03-15 13:06:00|0|97804000|0.01439|1407399.56|703.69|-1408103.25|-24833807.933550045|0.2700090000000006
2024-03-15 13:06:00|1|97954000|0.06329273|6199776.07442|3099.88|6196676.194420001|-18637131.739130042|0.2067162700000006
2024-03-15 13:06:00|1|97954000|0.01|979540.0|489.77|979050.23|-17658081.509130042|0.19671627000000058
2024-03-15 13:06:00|0|97805000|0.19526393|19097788.67365|9548.89|-19107337.56365|-36765419.07278004|0.39198020000000056
2024-03-15 13:06:00|1|97954000|0.00010207|9998.164780000001|4.99|9993.174780000001|-36755425.89800005|0.39187813000000055
2024-03-15 13:06:00|0|97805000|0.00473607|463211.32635000005|231.6|-463442.92635|-37218868.824350044|0.3966142000000005
2024-03-15 13:06:00|1|97952000|0.0010209|99999.19679999999|49.99|99949.20679999999|-37118919.617550045|0.39559330000000054
2024-03-15 13:06:00|0|97824000|0.0125|1222800.0|611.4|-1223411.4|-38342331.017550044|0.40809330000000055
2024-03-15 13:06:00|0|97805000|0.0496|4851128.0|2425.56|-4853553.56|-43195884.577550046|0.4576933000000005
2024-03-15 13:06:00|1|97697000|0.2|19539400.0|9769.7|19529630.3|-23666254.277550045|0.2576933000000005
2024-03-15 13:06:00|1|97695000|0.00119597|116840.28915|58.42|116781.86915|-23549472.408400044|0.2564973300000005
2024-03-15 13:06:00|1|97695000|0.0182551|1783431.9945|891.71|1782540.2845|-21766932.123900045|0.23824223000000053
2024-03-15 13:06:00|1|97695000|0.01|976950.0|488.47|976461.53|-20790470.593900044|0.22824223000000052
2024-03-15 13:06:00|1|97952000|0.19738801|19334550.35552|9667.27|19324883.08552|-1465587.5083800443|0.030854220000000515
2024-03-15 13:06:00|1|97645000|0.1026|10018377.0|5009.18|10013367.82|8547780.311619956|-0.07174577999999948
2024-03-15 13:06:00|0|97652000|0.00129586|126543.32072|63.27|-126606.59072000001|8421173.720899956|-0.07044991999999949
2024-03-15 13:06:00|0|97652000|0.00982384|959317.6236800001|479.65|-959797.2736800001|7461376.447219957|-0.060626079999999485
2024-03-15 13:06:00|0|97652000|0.053159000000000005|5191082.6680000005|2595.54|-5193678.208000001|2267698.239219956|-0.0074670799999994805
2024-03-15 13:06:00|0|97652000|0.1357213|13253456.3876|6626.72|-13260083.1076|-10992384.868380044|0.1282542200000005
2024-03-15 13:06:00|0|97652000|0.2|19530400.0|9765.2|-19540165.2|-30532550.068380043|0.3282542200000005
2024-03-15 13:06:00|1|97965000|0.01400495|1371994.92675|685.99|1371308.93675|-29161241.131630044|0.31424927000000047
2024-03-15 13:06:00|1|97721000|0.06795597|6640725.34437|3320.36|6637404.98437|-22523836.147260044|0.24629330000000046
2024-03-15 13:06:00|1|97952000|0.00102077|99986.46304|49.99|99936.47304|-22423899.674220044|0.24527253000000046
2024-03-15 13:06:00|1|97965000|0.00021691|21249.58815|10.62|21238.96815|-22402660.706070043|0.24505562000000047
2024-03-15 13:06:00|1|97952000|0.01340525|1313071.048|656.53|1312414.518|-21090246.188070044|0.23165037000000047
2024-03-15 13:06:00|1|97952000|0.00057032|55863.98464|27.93|55836.05464|-21034410.133430045|0.23108005000000045
2024-03-15 13:06:00|0|97804000|0.004612399999999999|451111.1695999999|225.55|-451336.7195999999|-21485746.853030045|0.23569245000000044
2024-03-15 13:06:00|0|97804000|0.00972391|951037.29364|475.51|-951512.80364|-22437259.656670045|0.24541636000000044
2024-03-15 13:06:00|0|97804000|0.00218255|213462.1202|106.73|-213568.85020000002|-22650828.506870046|0.24759891000000045
2024-03-15 13:06:00|1|97965000|0.00102077|99999.73305000001|49.99|99949.74305|-22550878.763820045|0.24657814000000045
2024-03-15 13:06:00|1|97965000|0.04356106|4267459.2429|2133.72|4265325.5229|-18285553.240920044|0.20301708000000046
2024-03-15 13:06:00|0|97804000|0.02086989|2041158.72156|1020.57|-2042179.29156|-20327732.532480046|0.22388697000000046
2024-03-15 13:06:00|0|97804000|0.01450747|1418888.59588|709.44|-1419598.0358799999|-21747330.568360046|0.23839444000000046
2024-03-15 13:06:00|0|97804000|0.02101878|2055720.75912|1027.86|-2056748.6191200002|-23804079.187480047|0.25941322000000044
2024-03-15 13:06:00|1|97965000|0.00349823|342704.10195000004|171.35|342532.75195000006|-23461546.435530048|0.25591499000000045
2024-03-15 13:06:00|0|97822000|0.0243538|2382337.4236|1191.16|-2383528.5836|-25845075.019130047|0.28026879000000043
2024-03-15 13:06:00|0|97822000|0.08851158|8658379.778760001|4329.18|-8662708.95876|-34507783.977890044|0.3687803700000004
2024-03-15 13:06:00|1|97965000|0.00204737|200570.60205000002|100.28|200470.32205000002|-34307313.65584005|0.3667330000000004
2024-03-15 13:06:00|1|97965000|0.00900556|882229.6854|441.11|881788.5754|-33425525.080440048|0.3577274400000004
2024-03-15 13:06:00|0|97822000|0.08133462|7956315.19764|3978.15|-7960293.34764|-41385818.42808005|0.43906206000000036
2024-03-15 13:06:00|1|97952000|0.02040587|1998795.77824|999.39|1997796.38824|-39388022.03984005|0.41865619000000037
2024-03-15 13:06:00|1|97952000|0.00030836|30204.47872|15.1|30189.37872|-39357832.66112005|0.41834783000000036
2024-03-15 13:06:00|1|97952000|0.00010222|10012.65344|5.0|10007.65344|-39347825.00768005|0.4182456100000004
2024-03-15 13:06:00|1|97952000|0.00010209|9999.919679999999|4.99|9994.92968|-39337830.078000054|0.4181435200000004
2024-03-15 13:06:00|1|97952000|0.00705731|691277.6291199999|345.63|690931.9991199999|-38646898.07888006|0.4110862100000004
2024-03-15 13:06:00|1|97963000|5.103e-05|4999.05189|2.49|4996.56189|-38641901.51699006|0.4110351800000004
2024-03-15 13:06:00|1|97963000|0.00969842|950086.31846|475.04|949611.27846|-37692290.238530055|0.4013367600000004
2024-03-15 13:06:00|1|97963000|0.00102114|100033.93782|50.01|99983.92782000001|-37592306.31071006|0.4003156200000004
2024-03-15 13:06:00|1|97963000|0.00024418|23920.60534|11.96|23908.64534|-37568397.665370055|0.40007144000000044
2024-03-15 13:06:00|1|97952000|5.206e-05|5099.38112|2.54|5096.84112|-37563300.82425006|0.4000193800000004
2024-03-15 13:07:00|1|98407000|0.00162947|160351.25429|80.17|160271.08429|-37403029.73996006|0.3983899100000004
2024-03-15 13:07:00|1|98410000|0.07090651|6977909.649100001|3488.95|6974420.699100001|-30428609.040860057|0.3274834000000004
2024-03-15 13:07:00|1|98407000|0.0203136|1999000.4352000002|999.5|1998000.9352000002|-28430608.10566006|0.30716980000000044
2024-03-15 13:07:00|1|98407000|0.00345376|339874.16032|169.93|339704.23032000003|-28090903.87534006|0.3037160400000004
2024-03-15 13:07:00|1|98410000|0.00508078|499999.5598|249.99|499749.5698|-27591154.30554006|0.2986352600000004
2024-03-15 13:07:00|1|98199000|0.01636747|1607269.1865299998|803.63|1606465.55653|-25984688.74901006|0.2822677900000004
2024-03-15 13:07:00|1|98199000|0.00104755|102868.36245|51.43|102816.93245000001|-25881871.81656006|0.2812202400000004
2024-03-15 13:07:00|1|98199000|0.00167494|164477.43306|82.23|164395.20306|-25717476.61350006|0.2795453000000004
2024-03-15 13:07:00|1|98199000|0.00101834|99999.96966|49.99|99949.97966|-25617526.633840058|0.2785269600000004
2024-03-15 13:07:00|1|98199000|0.0050917|499999.8483|249.99|499749.8583|-25117776.775540058|0.2734352600000004
2024-03-15 13:07:00|1|98407000|0.00101617|99998.24119|49.99|99948.25119|-25017828.52435006|0.2724190900000004
2024-03-15 13:07:00|1|98197000|0.2|19639400.0|9819.7|19629580.3|-5388248.224350058|0.07241909000000041
2024-03-15 13:07:00|1|98407000|0.07240594|7125251.33758|3562.62|7121688.71758|1733440.4932299424|1.3150000000405893e-05
2024-03-15 13:07:00|1|97978000|0.00509781|499473.22818000003|249.73|499223.49818000005|2232663.9914099425|-0.0050846599999995945
2024-03-15 13:07:00|1|98286000|0.01381726|1358043.21636|679.02|1357364.19636|3590028.1877699425|-0.018901919999999593
2024-03-15 13:07:00|1|97964000|0.09004731|8821394.67684|4410.69|8816983.98684|12407012.174609942|-0.10894922999999959
2024-03-15 13:07:00|0|97832000|0.03558436|3481289.10752|1740.64|-3483029.74752|8923982.427089943|-0.07336486999999958
2024-03-15 13:07:00|0|97832000|0.04208196|4116962.31072|2058.48|-4119020.79072|4804961.636369943|-0.03128290999999958
2024-03-15 13:07:00|0|98295000|0.0448|4403616.0|2201.8|-4405817.8|399143.8363699429|0.013517090000000419
2024-03-15 13:07:00|1|97978000|0.00875234|857536.76852|428.76|857108.00852|1256251.844889943|0.004764750000000418
2024-03-15 13:07:00|1|97978000|0.00973398|953715.89244|476.85|953239.04244|2209490.887329943|-0.004969229999999582
2024-03-15 13:07:00|0|97832000|0.01243368|1216411.7817600002|608.2|-1217019.98176|992470.9055699429|0.007464450000000419
2024-03-15 13:07:00|0|98024000|0.00127501|124981.58024000001|62.49|-125044.07024000002|867426.8353299429|0.008739460000000419
2024-03-15 13:07:00|0|98121000|0.01668245|1636898.6764500001|818.44|-1637717.11645|-770290.2811200572|0.025421910000000422
2024-03-15 13:07:00|0|98121000|0.0057|559289.7000000001|279.64|-559569.3400000001|-1329859.6211200573|0.031121910000000422
2024-03-15 13:07:00|1|98286000|0.02999945|2948525.9427|1474.26|2947051.6827000002|1617192.061579943|0.001122460000000422
2024-03-15 13:07:00|1|98286000|0.00101743|99999.12498|49.99|99949.13497999999|1717141.196559943|0.00010503000000042207
2024-03-15 13:07:00|1|98286000|0.00010164|9989.78904|4.99|9984.79904|1727125.995599943|3.390000000422073e-06
2024-03-15 13:08:00|1|98256000|0.11779847|11574406.46832|5787.2|11568619.268320002|13295745.263919944|-0.11779507999999958
2024-03-15 13:08:00|1|98256000|0.01668993|1639885.7620799998|819.94|1639065.8220799998|14934811.085999943|-0.13448500999999957
2024-03-15 13:08:00|1|98256000|0.00101991|100212.27696|50.1|100162.17696|15034973.262959944|-0.13550491999999958
2024-03-15 13:08:00|1|98256000|0.05088747|4999999.25232|2499.99|4997499.26232|20032472.525279943|-0.18639238999999957
2024-03-15 13:08:00|1|98256000|0.00203549|199999.10544|99.99|199899.11544000002|20232371.640719943|-0.18842787999999958
2024-03-15 13:08:00|1|98256000|0.00119532|117447.36192|58.72|117388.64192|20349760.282639943|-0.18962319999999958
2024-03-15 13:08:00|1|98256000|0.01016987|999250.7467199999|499.62|998751.12672|21348511.409359943|-0.19979306999999957
2024-03-15 13:08:00|1|98256000|0.00020354|19999.02624|9.99|19989.036239999998|21368500.445599943|-0.19999660999999958
2024-03-15 13:08:00|0|98149000|0.0289322|2839666.4978|1419.83|-2841086.3278|18527414.117799945|-0.17106440999999958
2024-03-15 13:08:00|1|98276000|0.013999999999999999|1375863.9999999998|687.93|1375176.0699999998|19902590.187799945|-0.18506440999999957
2024-03-15 13:08:00|1|98276000|0.01718473|1688846.5254799998|844.42|1688002.10548|21590592.293279946|-0.20224913999999958
2024-03-15 13:08:00|0|98225000|0.009181100000000001|901813.5475000001|450.9|-902264.4475000001|20688327.845779944|-0.19306803999999958
2024-03-15 13:08:00|1|98325000|0.2|19665000.0|9832.5|19655167.5|40343495.34577994|-0.3930680399999996
2024-03-15 13:08:00|0|98149000|0.00494805|485646.15945|242.82|-485888.97945|39857606.36632994|-0.38811998999999964
2024-03-15 13:08:00|0|98225000|0.18037833|17717661.464250002|8858.83|-17726520.29425|22131086.072079938|-0.20774165999999963
2024-03-15 13:08:00|0|98149000|0.11384389999999998|11173664.941099998|5586.83|-11179251.771099998|10951834.30097994|-0.09389775999999965
2024-03-15 13:08:00|0|98149000|0.01007754|989100.4734599999|494.55|-989595.0234599999|9962239.27751994|-0.08382021999999965
2024-03-15 13:08:00|0|98149000|0.07607856|7467034.5854400005|3733.51|-7470768.09544|2491471.182079939|-0.0077416599999996505
2024-03-15 13:08:00|0|98225000|0.01044057|1025524.9882499999|512.76|-1026037.74825|1465433.4338299392|0.0026989100000003492
2024-03-15 13:09:00|1|98148000|0.00101835|99949.0158|49.97|99899.04579999999|1565332.4796299392|0.0016805600000003493
2024-03-15 13:09:00|1|98148000|0.00168165|165050.5842|82.52|164968.06420000002|1730300.5438299393|-1.089999999650702e-06
2024-03-15 13:10:00|1|98402000|0.00094474|92964.30548|46.48|92917.82548|1823218.3693099394|-0.0009458299999996507
2024-03-15 13:10:00|1|98409000|0.00050808|49999.64472|24.99|49974.65472|1873193.0240299394|-0.0014539099999996506
2024-03-15 13:10:00|1|98390000|0.00101636|99999.6604|49.99|99949.67039999999|1973142.6944299394|-0.0024702699999996506
2024-03-15 13:10:00|1|98390000|0.00692506|681356.6534000001|340.67|681015.9834|2654158.6778299394|-0.00939532999999965
2024-03-15 13:10:00|0|98288000|0.025|2457200.0|1228.6|-2458428.6|195730.0778299393|0.015604670000000351
2024-03-15 13:10:00|0|98288000|0.03326191|3269246.61008|1634.62|-3270881.23008|-3075151.152250061|0.048866580000000354
2024-03-15 13:10:00|1|98199000|0.01017322|999000.03078|499.5|998500.53078|-2076650.6214700607|0.03869336000000036
2024-03-15 13:10:00|1|98199000|0.00010182|9998.62218|4.99|9993.63218|-2066656.9892900607|0.038591540000000354
2024-03-15 13:10:00|1|98199000|0.00101827|99993.09573|49.99|99943.10573|-1966713.8835600608|0.03757327000000035
2024-03-15 13:10:00|1|98199000|0.10183403|9999999.91197|4999.99|9994999.92197|8028286.03840994|-0.06426075999999965
2024-03-15 13:10:00|1|98199000|0.01526109|1498623.77691|749.31|1497874.46691|9526160.50531994|-0.07952184999999966
2024-03-15 13:10:00|1|98199000|0.04668466|4584386.92734|2292.19|4582094.7373399995|14108255.24265994|-0.12620650999999966
2024-03-15 13:10:00|0|98029000|0.2|19605800.0|9802.9|-19615602.9|-5507347.657340059|0.07379349000000035
2024-03-15 13:10:00|1|98199000|0.00101834|99999.96966|49.99|99949.97966|-5407397.677680059|0.07277515000000034
2024-03-15 13:10:00|1|98199000|0.00101834|99999.96966|49.99|99949.97966|-5307447.69802006|0.07175681000000034
2024-03-15 13:11:00|1|98297000|0.0717|7047894.9|3523.94|7044370.96|1736923.2619799403|5.6810000000337424e-05
2024-03-15 13:12:00|0|98385000|0.00426306|419421.1581|209.71|-419630.8681|1317292.3938799403|0.004319870000000337
2024-03-15 13:12:00|0|98385000|0.01289223|1268402.04855|634.2|-1269036.24855|48256.145329940366|0.017212100000000338
2024-03-15 13:12:00|0|98385000|0.00441411|434282.21235|217.14|-434499.35235|-386243.20702005964|0.021626210000000336
2024-03-15 13:12:00|0|98385000|0.00309871|304866.58335000003|152.43|-305019.01335|-691262.2203700596|0.024724920000000337
2024-03-15 13:12:00|0|98385000|0.00926097|911140.53345|455.57|-911596.1034499999|-1602858.3238200597|0.03398589000000034
2024-03-15 13:12:00|0|98502000|0.147188|14498312.376000002|7249.15|-14505561.526000002|-16108419.849820063|0.18117389000000034
2024-03-15 13:12:00|0|98502000|0.00390364|384516.34728|192.25|-384708.59728|-16493128.447100062|0.18507753000000032
2024-03-15 13:12:00|0|98502000|0.00717669|706918.3183800001|353.45|-707271.76838|-17200400.215480063|0.19225422000000034
2024-03-15 13:12:00|0|98519000|0.2|19703800.0|9851.9|-19713651.9|-36914052.115480065|0.3922542200000003
2024-03-15 13:12:00|0|98385000|0.00308734|303747.9459|151.87|-303899.8159|-37217951.93138006|0.3953415600000003
2024-03-15 13:12:00|0|98385000|0.00313373|308312.02605|154.15|-308466.17605|-37526418.10743006|0.3984752900000003
2024-03-15 13:13:00|0|98783000|0.04276249|4224207.04967|2112.1|-4226319.149669999|-41752737.25710006|0.4412377800000003
2024-03-15 13:13:00|1|99011000|0.00200684|198699.23524|99.34|198599.89524|-41554137.36186006|0.4392309400000003
2024-03-15 13:13:00|1|99012000|0.14417669|14275222.43028|7137.61|14268084.82028|-27286052.54158006|0.2950542500000003
2024-03-15 13:13:00|1|99012000|0.00323031|319839.45372|159.91|319679.54372|-26966372.99786006|0.2918239400000003
2024-03-15 13:13:00|1|99005000|0.00100959|99954.45795000001|49.97|99904.48795000001|-26866468.50991006|0.2908143500000003
2024-03-15 13:13:00|0|99047000|0.1291101|12787968.0747|6393.98|-12794362.0547|-39660830.56461006|0.4199244500000003
2024-03-15 13:13:00|1|99012000|0.00101023|100024.89276|50.01|99974.88276000001|-39560855.68185005|0.4189142200000003
2024-03-15 13:13:00|1|99012000|0.00558136|552621.6163199999|276.31|552345.3063199999|-39008510.37553006|0.4133328600000003
2024-03-15 13:13:00|1|99005000|0.01618034|1601934.5617000002|800.96|1601133.6017000002|-37407376.773830056|0.3971525200000003
2024-03-15 13:13:00|1|99005000|5.610000000000001e-05|5554.1805|2.77|5551.4105|-37401825.36333006|0.3970964200000003
2024-03-15 13:13:00|0|98783000|0.00435326|430028.08258000005|215.01|-430243.09258000006|-37832068.45591006|0.4014496800000003
2024-03-15 13:13:00|1|99005000|0.05147967|5096744.7283499995|2548.37|5094196.358349999|-32737872.097560056|0.34997001000000033
2024-03-15 13:13:00|0|98783000|0.00395527|390713.43641|195.35|-390908.78641|-33128780.883970056|0.35392528000000034
2024-03-15 13:13:00|1|98948000|0.13045914|12908670.984720001|6454.33|12902216.65472|-20226564.229250055|0.22346614000000034
2024-03-15 13:13:00|0|98783000|0.03980972|3932523.57076|1966.26|-3934489.83076|-24161054.060010053|0.26327586000000036
2024-03-15 13:13:00|0|98754000|0.00137767|136050.42317999998|68.02|-136118.44317999997|-24297172.50319005|0.26465353000000036
2024-03-15 13:13:00|0|98783000|0.01011926|999610.86058|499.8|-1000110.66058|-25297283.163770054|0.2747727900000004
2024-03-15 13:13:00|0|98775000|0.00172189|170079.68475000001|85.03|-170164.71475|-25467447.878520053|0.2764946800000004
2024-03-15 13:13:00|0|98775000|0.03262601|3222634.1377499998|1611.31|-3224245.44775|-28691693.32627005|0.30912069000000036
2024-03-15 13:13:00|0|98775000|0.1655521|16352408.6775|8176.2|-16360584.8775|-45052278.20377005|0.4746727900000004
2024-03-15 13:13:00|0|98754000|0.00032233|31831.37682|15.91|-31847.28682|-45084125.49059005|0.4749951200000004
2024-03-15 13:13:00|1|98982000|0.2|19796400.0|9898.2|19786501.8|-25297623.69059005|0.27499512000000037
2024-03-15 13:13:00|0|98842000|0.12605757|12459782.333940001|6229.89|-12466012.223940002|-37763635.914530054|0.4010526900000004
2024-03-15 13:13:00|1|98944000|0.10092851|9986270.49344|4993.13|9981277.36344|-27782358.551090054|0.3001241800000004
2024-03-15 13:13:00|1|98997000|0.2|19799400.0|9899.7|19789500.3|-7992858.2510900535|0.1001241800000004
2024-03-15 13:13:00|0|98782000|0.10099999999999999|9976982.0|4988.49|-9981970.49|-17974828.74109005|0.20112418000000037
2024-03-15 13:13:00|0|98780000|0.05491244|5424250.8232|2712.12|-5426962.943200001|-23401791.68429005|0.2560366200000004
2024-03-15 13:13:00|0|98842000|0.00434243|429214.46606000006|214.6|-429429.06606000004|-23831220.75035005|0.2603790500000004
2024-03-15 13:14:00|1|99205000|0.01008013|999999.2966499999|499.99|999499.3066499999|-22831721.44370005|0.25029892000000037
2024-03-15 13:14:00|0|99114000|0.00300008|297349.92912|148.67|-297498.59911999997|-23129220.042820048|0.2532990000000004
2024-03-15 13:14:00|0|99114000|0.00175608|174052.11312|87.02|-174139.13311999998|-23303359.175940048|0.2550550800000004
2024-03-15 13:14:00|0|99114000|0.00410228|406593.37992|203.29|-406796.66991999996|-23710155.84586005|0.2591573600000004
2024-03-15 13:14:00|0|99114000|0.0024228|240133.3992|120.06|-240253.4592|-23950409.305060048|0.2615801600000004
2024-03-15 13:14:00|0|99110000|0.01224283|1213386.8813|606.69|-1213993.5713|-25164402.876360048|0.2738229900000004
2024-03-15 13:14:00|1|99205000|0.00416149|412840.61545000004|206.42|412634.19545000006|-24751768.680910047|0.2696615000000004
2024-03-15 13:14:00|1|99205000|0.0002|19841.0|9.92|19831.08|-24731937.60091005|0.2694615000000004
2024-03-15 13:14:00|1|99205000|0.00112495|111600.66475|55.8|111544.86475|-24620392.736160047|0.2683365500000004
2024-03-15 13:14:00|1|99205000|0.00703869|698273.24145|349.13|697924.11145|-23922468.624710046|0.2612978600000004
2024-03-15 13:14:00|0|99068000|0.00323412|320397.80016|160.19|-320557.99016|-24243026.614870045|0.2645319800000004
2024-03-15 13:14:00|0|99068000|0.00498686|494038.24648000003|247.01|-494285.25648000004|-24737311.871350046|0.26951884000000037
2024-03-15 13:14:00|1|99216000|0.01007901|999999.0561599999|499.99|999499.0661599999|-23737812.805190045|0.25943983000000037
2024-03-15 13:14:00|0|99064000|0.00270547|268014.68008|134.0|-268148.68008|-24005961.485270046|0.26214530000000036
2024-03-15 13:14:00|0|99068000|0.00098426|97508.66968|48.75|-97557.41968|-24103518.904950045|0.2631295600000004
2024-03-15 13:14:00|0|99064000|0.02687876|2662717.48064|1331.35|-2664048.8306400003|-26767567.735590044|0.2900083200000004
2024-03-15 13:14:00|0|99064000|0.00294419|291663.23816|145.83|-291809.06816|-27059376.803750046|0.2929525100000004
2024-03-15 13:14:00|0|99064000|0.01025876|1016273.80064|508.13|-1016781.93064|-28076158.734390046|0.30321127000000037
2024-03-15 13:14:00|0|99064000|0.00235845|233637.49080000003|116.81|-233754.30080000003|-28309913.035190046|0.3055697200000004
2024-03-15 13:14:00|0|99064000|0.00100817|99873.35288|49.93|-99923.28288|-28409836.318070047|0.30657789000000035
2024-03-15 13:14:00|0|99068000|0.00351686|348408.28648|174.2|-348582.48648|-28758418.804550048|0.31009475000000036
2024-03-15 13:14:00|0|99064000|0.00292|289266.88|144.63|-289411.51|-29047830.31455005|0.31301475000000034
2024-03-15 13:15:00|1|99156000|0.00100794|99943.29864|49.97|99893.32863999999|-28947936.98591005|0.31200681000000036
2024-03-15 13:15:00|1|99209000|0.07703894|7642956.19846|3821.47|7639134.72846|-21308802.25745005|0.23496787000000036
2024-03-15 13:15:00|1|99156000|0.00803336|796555.84416|398.27|796157.57416|-20512644.683290053|0.22693451000000037
2024-03-15 13:15:00|1|99156000|0.00201592|199890.56352|99.94|199790.62352|-20312854.05977005|0.22491859000000036
